orderNo,startTime,endTime,speaker,contentType,transcript,disfluency1,disfluency2,translation
22,3246.708632,3247.760946,2,speech,"ख़तम అది first",NULL,NULL,"It's end. That is the first ."
23,3247.760946,3260.618462,1,speech,"Tharish కాస్కో ok ఆ ఇంకోటి ఆ like మీ life లో ఏదైనా ఒక inspirational situation గాని inspire inspire అయినా person ఎవరైనా ఉంటె మీరు చూసి inspire అయినా person ఎవరైనా ఉంటే వల్ దాని గురుంచి వాళ్ళ గురుంచి ఏదైనా",0011010000000001111110000000100000,NULL,"Tharish get ready. Another one,in your life, is there any inspirational situation or is there any person who inspires you? Anything about that or about them"
24,3260.927633,3262.232388,2,speech,"మా గురువు గారు Ralla Palli  గారు",NULL,NULL,"Our teacher was Mr. Rallapalli."
25,3262.308972,3262.578432,1,speech,hmm,1,NULL,
26,3262.578432,3264.651859,2,speech,"Is no more but he is",100000,NULL,"He is no more, but"
27,3264.674551,3266.036035,2,overlap,NULL,NULL,NULL,NULL
28,3266.036035,3269.368835,2,speech,"తోటి అంటే అతని జీవన విధానమే అతను ఎం చెప్పాడు",10000000,NULL,"Means that is his way of life, he says nothing."
29,3269.4284,3270.052413,1,speech,hmm,1,NULL,
30,3270.180052,3284.336651,2,speech,"ఆయన ఆయన మంచి తనం ఆయన దానాలు ఆయన the way he convinces ఆ ఆయనకి అదే ఎవడన్నా ఇప్పుడు నేను నేను ఆ ఇంట్లో freeగా భోజనం చేస్తుండే వాడిని as a శిషుడు నా శిషుడుకి కూడా ఆయన అన్నం పెట్టేవారు",100000100001110010000000000000000,NULL,"His goodness and charities, the way he convinces, whoever he is, I used to eat food freely in that house as a disciple. He used to give food to my disciple also."
31,3284.381315,3285.014059,1,speech,hmm,1,NULL,
32,3285.014059,3293.782494,2,speech,"మ్మ్చ్ అతనొచ్చి బయటికి ఏవయ్య నువ్వెంటి ఇక్కడ hotel ఎందుకు దా ఓ ఉండేవారు so ఇదేంటంటే sharing of everything to everybody irrespective of cast create ఎన్రి",10000000010000000000001,NULL,"He come out and asked man,why are you here? Why in the hotels? He used to say come. So this is sharing of everything to everybody, irrespective of cast create"
33,3293.782494,3294.055329,1,overlap,NULL,NULL,NULL,NULL
34,3294.055329,3295.494966,1,speech,"చూస్తూ కూడా ala అలంటి vibeఎ వస్తాది",001000,NULL,"Looking like that such vibe will come."
35,3295.494966,3295.843265,2,overlap,NULL,NULL,NULL,NULL
36,3295.843265,3296.226395,1,speech,Yeah,NULL,NULL,Yes
37,3296.296054,3298.481633,2,speech,"అందుకంటే నేను ఒకటే వాక్యంతో నేను ముగిస్తా",000010,NULL,"Because I end with the only one sentence"
38,3298.52517,3298.751565,1,speech,Yeah,NULL,NULL,Yes
39,3298.789297,3305.441814,2,speech,"Subarimala అనేది conceptఉ ఆయన సి Secunderabad లో దాదాపు యాబై ఏళ్ళ క్రితం ఆయనే మొదలెట్టాడు ఇరవై ఆరు సార్లు వెళ్ళాడు",00001000000000000,NULL,"Subarimala is a concept. He started it almost 50 years ago in Secunderabad and went 26 times."
40,3305.467937,3306.115193,1,overlap,NULL,NULL,NULL,NULL
41,3306.32127,3310.512472,2,speech,"అయన వెనకాల మేమందరం బయలుదేరే వాళ్ళం అందరూ Sabarimala వెళ్తుండేవారు కదా Ayyappa ని చూ",000000000001,NULL,"We were all leaving behind him. Everyone used to go to Sabarimala to visit God Ayyappa."
42,3310.512472,3310.973968,1,overlap,NULL,NULL,NULL,NULL
43,3311.15102,3317.075011,2,speech,"నాకన్నా ముందు ఆయన నడుస్తుంటే ఆయనే నాకు Ayyappa లా కానిపించేవాడు that is the greatness అంటే ఒక living god",NULL,NULL,"If he was walking in front of me, he would look like God Ayyappa to me. That is the greatness that means one living god"
44,3317.075011,3317.466848,1,overlap,NULL,NULL,NULL,NULL
45,3317.466848,3318.532063,2,speech,"ని such a greatness",1000,NULL,"Such a greatness"
46,3318.532063,3319.899753,1,overlap,NULL,NULL,NULL,NULL
47,3320.055873,3325.616181,2,speech,"మా మా అన్ని సార్లు వెళ్లాడని ఆయన ఎం చేసాడంటే ఆ వాళ్ళ ఇంటికి Maha Teja అని పెట్టుకున్నాడు పేరు ఇన్~",11000010100000001,NULL,"he used to go all the times, so he named his house as Maha Teja"
48,3325.616181,3325.921814,1,overlap,NULL,NULL,NULL,NULL
49,3325.921814,3326.374603,1,speech,hmm,1,NULL,
50,3326.531338,3335.70322,2,speech,"నేను మా అబ్బాయికి ఆ ఇంటి పేరు పెట్టుకొని first time ఆయన చేతిలో పెట్టి వీడికి మీరు పిలవండి sir మన ఇంటి పేరే వీడి పేరు Maha Teja అని పిలిపించాను",NULL,NULL,"I gave my son, I kept the name of that home and put him in his hand for the first time. You call him,sir our house name is his name, I made him call by Maha Teja."
51,3335.761043,3348.047528,1,speech,"ఓ అన్నపేరు full name Maha Teja నా ok nice nice అదే YouTube topic ఒచ్చింది కాబట్టి ఒక చిన్న మాట నేను మీ దగ్గరకి మీ ఇంటికొచ్చినప్పుడు చూస channel తరువాత మధ్యలో చాలా రోజులు ఆపారు channel మీ channel అదే  నేను మాట్లాడుతుంది ఈ మధ్య మల్లి start చేసినట్టు ఉన్నారు recent గా చూ",1000000010101000000000010000000000010000000000,NULL,"Brother's full name was Maha Teja? Ok,nice."YouTube" topic came up so a small word when I came to your house, I saw your channel.Then channel stopped for several days. l am talking about your channel,in recent times, its like started again"
52,3348.047528,3348.314558,2,overlap,NULL,NULL,NULL,NULL
53,3348.314558,3352.380952,2,speech,"ఈ actualగా ఇది మా అబ్బాయి చేస్తుంటాడు నాకు అంటే నేను socialఊ mediaలో చాలా",100000000000,NULL,"Actually, this is done by my son for me. Means, I'm on social media a lot"
54,3352.380952,3352.726349,1,speech,"అదే అదే",01,NULL,"That only"
55,3352.726349,3358.403628,2,speech,"Activeగా లేను ఆ నేను నాకు Instagram ఎట్లా operate చెయ్యాలో కూడా తెలీదు to be frank నా",001100000000001,NULL,"I'm not active. To be frank I don't know how to operate Instagram."
56,3358.403628,3358.749025,1,overlap,NULL,NULL,NULL,NULL
57,3358.749025,3367.250431,2,speech,"వాలు పెడతారు ఆ చూడమంటాడు ఒక్కొకసారి facebook కెలిపోతాది అందలో మళ్ళా నీ జీవితం అంతా మళ్ళా రాయమంటారు నా వళ్ళ కాదు ఆపి పారేస్తా",0010000000000000000,NULL,"They put it. He wants to look at facebook once in a while. In it, we have to write our life again and again. It won't stop because of me."
58,3367.299773,3367.958639,1,overlap,NULL,NULL,NULL,NULL
59,3367.958639,3368.629116,1,speech,"నేనేం అనుకునే వాడిని",NULL,NULL,"I used to think"
60,3368.629116,3369.488254,2,overlap,NULL,NULL,NULL,NULL
61,3369.488254,3370.678277,1,speech,"క్వెస్ట్ ఆపకండి",10,NULL,"don't stop"
62,3370.678277,3371.514195,2,speech,"నేను ఆపను ఇహ్",001,NULL,"I won't stop."
63,3371.514195,3371.969887,1,overlap,NULL,NULL,NULL,NULL
64,3372.129524,3375.687982,2,speech,"చాపడానికి ఎం లేదు నా దగ్గర బోల్డంత material already record చేసేసింది ఉంది",NULL,NULL,"There is nothing to tell, I have a lot of material already recorded"
65,3375.687982,3376.105941,1,speech,hmm,1,NULL,
66,3376.146576,3378.271202,2,speech,"మ్మ్చ్ so వాడు cut చేసి పంపించడం అంతే",1000000,NULL,"So He just cut it and sent it"
67,3378.271202,3378.590476,1,speech,"Hmm సుప్",11,NULL,
68,3378.590476,3378.950385,2,overlap,NULL,NULL,NULL,NULL
69,3378.950385,3381.150476,2,speech,"That's what he is doing Teja మా వాడు అదె",NULL,NULL,"Thats what he is doing, our Teja doing the same."
70,3381.150476,3381.989297,1,overlap,NULL,NULL,NULL,NULL
71,3381.989297,3383.481179,1,speech,"In case ఏదైనా అవసరం అయితే నది నా help కూడా",00001001,NULL,"In case whatever needs my help"
72,3383.481179,3385.196553,2,overlap,NULL,NULL,NULL,NULL
73,3385.196553,3391.564626,2,speech,"అది అంటే మ్మ్చ్ అది ఒక సరదా తప్ప అది వా అతను తా మా వాడు చేస్తున్నాడు కాబట్టి ఛలో నువ్వే చేసుకో అనీ",1110000010100000000,NULL,"It's a fun one, because it is done by our man. So, do it yourself"
74,3391.564626,3392.060952,1,overlap,NULL,NULL,NULL,NULL
75,3392.060952,3395.253696,2,speech,"Yeah already ఓ ఏడాదికి సరిపడ్డ material already ఉన్",11000001,NULL,"There is already enough material for a year."
76,3395.253696,3395.532336,1,overlap,NULL,NULL,NULL,NULL
77,3395.532336,3395.80517,1,speech,"పర్ అయితే",10,NULL,However
78,3395.80517,3396.240544,2,speech,hmm,1,NULL,
79,3396.295692,3396.940045,1,speech,"గిప్పుషేత్ ఏమనరా",10,NULL,"Doesn’t he say anything?"
80,3396.940045,3397.291247,2,overlap,NULL,NULL,NULL,NULL
81,3397.291247,3409.670385,2,speech,"ఓసారి పెడతాను నేను ఆ poetry రాసాను ఆ చాలా అన్ని ఇదే so next ఏవిటంటే my I I want to start ఆ first ఆ autobiography in visuals",0000001000000110000101000,NULL,"I will put it once,I wrote a lot of poetry,all is so next that is I want to start first autobiography in visuals."
82,3409.72263,3410.221859,1,speech,hmm,1,NULL,
83,3410.221859,3412.494512,2,speech,"అంటే నేను నేనే చెప్తుంట నా experiences మొత్తం",NULL,NULL,"That is, I will say all my experiences."
84,3412.50322,3413.260771,1,speech,"Narration లాగా ఓ",001,NULL,"Like narration"
85,3413.260771,3413.492971,2,overlap,NULL,NULL,NULL,NULL
86,3413.492971,3416.137143,2,speech,"నలుపు తెలుపు కొంచం colourఉ దాని పేరు",NULL,NULL,"Black and white is the name of the color"
87,3416.230023,3416.862766,1,speech,ఆహా,1,NULL,
88,3417.536145,3419.242812,2,speech,"Black and white with little colours",NULL,NULL,"Black and white with little colours."
89,3419.242812,3420.0439,1,speech,"Wow super super",001,NULL,"Wow super."
90,3420.0439,3420.615692,2,speech,"అంటే జీవితం",NULL,NULL,"Means life"
