orderNo,startTime,endTime,speaker,contentType,transcript,disfluency1,disfluency2,translation
56,3717.457265,3724.850204,1,speech,"so దీని ద్వారా మనకి angel  investors కూడా వచ్చి invest చేస్తున్నారు fourty women are going to be pitching on the show మీకు కూడా interest ఉంటె మమ్మల్ని reach out కాండీ",NULL,NULL,"So through this, we have angel investors who are also coming to invest. Fourty women are going to be pitching on the show. If you have interest, you will reach out to us."
57,3724.886848,3725.984337,2,speech,"ఇది program ఎప్పుడు ఒస్తుంది  అది",NULL,NULL,"When will this program come out?"
58,3726.200537,3728.518274,1,speech,"ఆ మాకు తెలిసిన ప్రకారం sixteenth",10000,NULL,"As far as I know sixteenth"
59,3728.706991,3729.058774,2,speech,sixteen,NULL,NULL,sixteen
60,3729.071599,3729.181531,1,overlap,NULL,NULL,NULL,NULL
61,3729.181531,3730.874487,1,speech,"shooting అయితే start అయింది నాకు తెలుసు",NULL,NULL,"I know that however shooting has started"
62,3730.900138,3731.33437,2,speech,okay,NULL,NULL,Ok
63,3731.33437,3731.616529,1,overlap,NULL,NULL,NULL,NULL
64,3731.616529,3732.532631,2,speech,"ఇంకా selection process అవుతుందా",NULL,NULL,"Is the selection process still going on?"
65,3733.109774,3735.231465,1,speech,"actually three hundred and ninety applications ఒచ్చినయ్",NULL,NULL,"Actually three hundred and ninety applications have come."
66,3735.304754,3735.72616,2,speech,hmm,1,NULL,
67,3735.812274,3739.396063,1,speech,"దాంట్లో కెళ్ళి మేము one twenty మందిని చేసినాము",NULL,NULL,"From that we selected one twenty people."
68,3739.418049,3739.75151,2,speech,okay,NULL,NULL,Ok
69,3739.75151,3742.03077,1,speech,"దానిట్లోకి కెళ్ళి only thirty four had actual documents",NULL,NULL,"In that only thirty-four had actual documents"
70,3742.100394,3742.611579,2,speech,హో,1,NULL,
71,3742.611579,3747.04551,1,speech,"you know what happened మీరు ఇందాక ఒక question అడిగినారు నన్ను women are only getting one to two percent",NULL,NULL,"You know what happened? You asked me a question before. Women are only getting one to two percent."
72,3747.135288,3747.474245,2,speech,hmm,1,NULL,
73,3747.474245,3751.939324,1,speech,"మనోళ్లు documentation మీద focus చెయ్యరు due diligence documentation లేకుంటే ఎవరు మనకి పైసల్",NULL,NULL,"Our people didn't focus on documentation. If there is no due diligence and documentation, who gives money"
74,3751.939324,3752.619071,2,speech,"అవును అవును",010,NULL,Yes
75,3752.739997,3758.038727,1,speech,"so మీకు ఎవరన్నా మీకు business ఉంది and మీకు అస్సలకి documentation valuation ఉందా లేదా అని తెలుసుకోవాలి అంటే please connect",NULL,NULL,"So if you have a business and want to know if you have documentation or not, please connect"
76,3758.062546,3758.802756,2,overlap,NULL,NULL,NULL,NULL
77,3758.942003,3766.904757,1,speech,"so ప్రతి విషయం కూడా ఇప్పుడు నేను ఒక program అని చెప్పలేను ఇప్పుడు మీకు valuation card నుంచి customer acquisition card నుంచి anything else you need please approach",NULL,NULL,"So everything also,now I didn't say a program.now to you from valuation card to customer acquisition card to anything else you need please approach"
78,3767.011025,3767.63031,2,speech,"nice నై~",01,NULL,nice
79,3767.63031,3768.95316,1,speech,"and we'll put you in our programs",NULL,NULL,"And we'll put you in our programs"
80,3769.057596,3771.46511,2,speech,"yeah just to close this superwoman నేను superwoman",1000000000,NULL,"Just to close this superwoman. I'm superwoman."
81,3771.485265,3772.302427,1,overlap,NULL,NULL,NULL,NULL
82,3772.304259,3774.294032,2,speech,"ఇప్పుడు ఎవరన్నా రావాలన్న కూడా apply చేసుకోచ్చ",NULL,NULL,"Can anyone apply to come now?"
83,3774.618332,3775.871558,1,overlap,NULL,NULL,NULL,NULL
84,3775.871558,3782.672696,1,speech,"అయిపోయింది ఎందుకంటే మేము ఈ program theme applications rollout చేసింది November or Decemberల",NULL,NULL,"It's over. Because we rolled out these program theme applications in November or December."
85,3782.69285,3783.147236,2,speech,ohh,1,NULL,
86,3783.191209,3786.994862,1,speech,"and ఇన్ని months కెళ్ళి we have done due diligence వాళ్ళ valuation అంత కూడా మేము చేసినం",NULL,NULL,"Since so many months we have done due diligence,their valuation also"
87,3787.088305,3787.385121,2,speech,oh,1,NULL,
88,3787.385121,3787.617811,1,overlap,NULL,NULL,NULL,NULL
89,3787.617811,3789.19717,1,speech,"ఇంకోటి పక్కా documention చేపించినం",NULL,NULL,"On the other hand, we have done the documentation."
90,3789.435357,3789.803629,2,speech,nice,NULL,NULL,nice
91,3790.005172,3794.003038,1,speech,"ఎందుకంటే ఇప్పుడు ఎవరన్నా invest చేస్తాం అంటే రేపు మల్ల they should not go back",NULL,NULL,"Because now if anyone wants to invest,in tomorrow they should not go back"
92,3794.034186,3794.61133,2,overlap,NULL,NULL,NULL,NULL
93,3794.622323,3798.383836,1,speech,"though మా entrepreneursకి made sure కి you know they all had పక్క valuations",0000001100000,NULL,"Though our entrepreneurs made sure that they all had correct valuations"
94,3798.383836,3798.807074,2,speech,"got it",NULL,NULL,"got it"
95,3799.114885,3804.049007,1,speech,"ఒక మాదెగ్గరకి ఒక entrepreneur వచ్చింది zero point one stayకి ఆమె one crore అడుగుతుంది",1000000000000,NULL,"One entrepreneur came to us. She asks us to one crore for zero point one stay."
96,3804.054504,3804.626151,2,speech,అబ్భా,NULL,NULL,Wow
97,3804.758069,3805.245435,1,speech,కొంచం,NULL,NULL,"A little"
98,3805.245435,3805.901364,2,overlap,NULL,NULL,NULL,NULL
99,3805.974652,3807.840751,1,speech,"ఆ కూర్చోబెట్టి అక్క ఇట్లా workout కాదు",100000,NULL,"Sit down,sister it will not workout"
100,3807.840751,3808.752272,2,overlap,NULL,NULL,NULL,NULL
101,3809.298268,3811.539052,2,speech,"oh my goodness [LAUGH]",0001,NULL,"oh my goodness"
102,3811.566536,3812.632878,1,overlap,NULL,NULL,NULL,NULL
103,3812.632878,3815.555241,1,speech,"ఇంతా valuation చేసిన now she is the looking at only eighty crores",000000100000,NULL,"So much valuation has been done. Now she is looking at only eighty crores."
104,3815.652348,3815.932675,2,speech,oh,1,NULL,
105,3816.588604,3817.7832,1,speech,"so ఈ reality check కావాలం",NULL,NULL,"So if you need a reality check"
106,3817.7832,3820.518679,2,overlap,NULL,NULL,NULL,NULL
107,3820.531504,3822.413177,2,speech,"so బా next seasonకి may be scope ఉండొచ్చు at",010000000,NULL,"So there may be scope for next season at"
108,3822.413177,3824.369969,1,speech,"absolutely please అందరు apply చెయ్యండి",NULL,NULL,"Absolutely, please all do apply"
109,3824.424936,3827.26485,2,speech,"న సైడ్ నుంచి నేను ఎంత కుదిరితేయ్ అంత promote చేసుకుం",NULL,NULL,"Promote as much as I can from the side"
110,3827.26485,3827.895128,1,overlap,NULL,NULL,NULL,NULL
111,3827.895128,3830.407078,1,speech,"మీ దాంట్లో కూడా ఒక women entrepreneur ఉంటె you can also come on the show",NULL,NULL,"If there is a woman entrepreneur among you, you can also come on the show."
112,3830.407078,3830.938417,2,speech,తప్పకుండా,NULL,NULL,Definitely
113,3830.938417,3832.365703,1,overlap,NULL,NULL,NULL,NULL
114,3832.422501,3833.94323,1,speech,"either then you శు should be on the show [BREATH]",0101000001,NULL,"Either you should be on the show"
115,3833.979874,3834.425099,2,speech,definitely,NULL,NULL,Definitely
116,3834.425099,3835.658172,1,speech,"awesome where is she by the way",NULL,NULL,"Awesome. Where is she by the way?"
117,3835.724131,3838.197605,2,speech,"ఆ she is in the other office పక్కన కలిపిస్తా నేను",1000000000,NULL,"She is in the other office. Next I will add"
118,3838.197605,3838.532898,1,speech,yeah,NULL,NULL,yes
119,3838.532898,3838.979956,2,overlap,NULL,NULL,NULL,NULL
120,3839.09172,3849.861409,2,speech,"Deepti గారు thank you very much for your ఆ what we call crazy insights అస్సలు ఎంత ఇంత chillగ వెళ్తాది అనుకోలేదు నేను ఆ first of all non sink questions ఎక్కువ అడుగుతానేమో అనుకున్నాను because చాల random thoughts ఉన్నాయి mindలో నాకు",00000000111100010000011110000000000000,NULL,"Ms Deepti Thank you very much for your crazy insights. I didn't think it would be so chill. I thought I would ask more of those non-sync questions because I have so many random thoughts in my mind."
121,3850.000656,3861.930129,2,speech,"women ఆ aspectలో starting నుంచే అంటే ప podcast start అయినప్పటినుంచే women అనంగానే it's ఆ it it's equal it's equal అనట్టు మీరు నన్ను గుర్తుచెయ్యడమూ like not not to mention the word female గాని female guest అన్నప్పుడు guest not",0100000000001111100000001000001000000,NULL,"From a women's aspect, when I say women at the beginning of the podcast, you remind me that they are equal, as if I didn't mention the word. But when I say female guest, my guest is not"
122,3861.944787,3862.864553,1,overlap,NULL,NULL,NULL,NULL
123,3862.866385,3864.405435,2,speech,"it was nice it was nice talking to you and",1110000000,NULL,"It was nice talking to you and"
124,3864.405435,3864.947767,1,overlap,NULL,NULL,NULL,NULL
125,3864.977083,3871.642637,2,speech,"I'm sure ఆ I might request you for another ఎప్స్ episode as well very soon so now ఆ in every podcast I ask two to three questions",001000000100000001000000000,NULL,"I am sure I might request you for another episode as well very soon, so now in every podcast I ask two to three questions"
126,3871.642637,3872.741959,1,overlap,NULL,NULL,NULL,NULL
127,3872.741959,3882.031227,2,speech,"అప్పుడు first thing is like ఆ any kind of inspirational story or inspiration ఒక person నాకు inspiration అన్నట్టు ఎమన్నా ఉందా ఒక situation inspiration లాంటి ఎమన్నా ఉందా మీకు personally",0000110000000000000000000000,NULL,"Then the first thing is, do you have any kind of inspirational story or inspiring person who is an inspiration to me? Do you have any situations that inspire you personally?"
